estado,anio,mes_num,surtidas,total
SONORA,2023,3,86626.0,94220
SONORA,2023,4,76589.0,79657
SONORA,2023,5,88024.0,91384
SONORA,2023,6,65367.0,68210
SONORA,2023,7,80917.0,82902
SONORA,2023,8,90050.0,91287
SONORA,2023,9,91093.0,92958
SONORA,2023,10,94514.0,96250
SONORA,2023,11,89285.0,91640
SONORA,2023,12,78083.0,80161
SONORA,2024,1,95317.0,96617
SONORA,2024,2,86948.0,89596
SONORA,2024,3,81273.0,83279
SONORA,2024,4,92987.0,95073
SONORA,2024,5,93191.0,95227
SONORA,2024,6,82043.0,83355
SONORA,2024,7,88022.0,89658
SONORA,2024,8,85685.0,87361
SONORA,2024,9,84393.0,86162
SONORA,2024,10,90312.0,92505
SONORA,2024,11,81920.0,84501
SONORA,2024,12,78820.0,81362
TABASCO,2018,1,44897.0,46050
TABASCO,2018,2,41745.0,43208
TABASCO,2018,3,42733.0,43996
TABASCO,2018,4,44486.0,45822
TABASCO,2018,5,47171.0,49165
TABASCO,2018,6,43603.0,44984
TABASCO,2018,7,42411.0,43451
TABASCO,2018,8,45348.0,46604
TABASCO,2018,9,44601.0,45913
TABASCO,2018,10,48643.0,50468
TABASCO,2018,11,42074.0,43373
TABASCO,2018,12,37591.0,38490
TABASCO,2019,1,42364.0,43465
TABASCO,2019,2,39601.0,40953
TABASCO,2019,3,26369.0,27084
TABASCO,2019,4,41352.0,42574
TABASCO,2019,5,45607.0,47014
TABASCO,2019,6,41917.0,43133
TABASCO,2019,7,42262.0,43401
TABASCO,2019,8,27780.0,28345
TABASCO,2019,9,41931.0,43121
TABASCO,2019,10,48011.0,49376
TABASCO,2019,11,41971.0,43115
TABASCO,2019,12,36990.0,37664
TABASCO,2020,1,41648.0,43050
TABASCO,2020,2,40968.0,42242
TABASCO,2020,3,40783.0,42180
TABASCO,2020,4,20787.0,21562
TABASCO,2020,5,19688.0,20200
TABASCO,2020,6,21541.0,22112
TABASCO,2020,7,26797.0,27569
TABASCO,2020,8,27090.0,27617
TABASCO,2020,9,28878.0,29330
TABASCO,2020,10,30719.0,31253
TABASCO,2020,11,19238.0,19623
TABASCO,2020,12,24785.0,25294
TABASCO,2021,1,26803.0,27345
TABASCO,2021,2,26367.0,27040
TABASCO,2021,3,26698.0,27182
TABASCO,2021,4,8291.0,8552
TABASCO,2021,5,30686.0,31423
TABASCO,2021,6,30789.0,31620
TABASCO,2021,7,34974.0,35765
TABASCO,2021,8,33934.0,34660
TABASCO,2021,9,35997.0,36893
TABASCO,2021,10,36437.0,37149
TABASCO,2021,11,21468.0,21828
TABASCO,2021,12,33338.0,33981
TABASCO,2022,1,37008.0,37820
TABASCO,2022,2,36674.0,37512
TABASCO,2022,3,42516.0,43649
TABASCO,2022,4,37616.0,38431
TABASCO,2022,5,41644.0,42648
TABASCO,2022,6,24623.0,25175
TABASCO,2022,7,40059.0,41198
TABASCO,2022,8,43012.0,44050
TABASCO,2022,9,41125.0,42350
TABASCO,2022,10,44102.0,45283
TABASCO,2022,11,44243.0,45407
TABASCO,2022,12,34990.0,35708
TABASCO,2023,1,52671.0,53655
TABASCO,2023,2,45271.0,46540
TABASCO,2023,3,51166.0,53540
TABASCO,2023,4,44202.0,45651
TABASCO,2023,5,51175.0,53243
TABASCO,2023,6,39533.0,40854
TABASCO,2023,7,49241.0,50097
TABASCO,2023,8,54035.0,54924
TABASCO,2023,9,51854.0,52883
TABASCO,2023,10,54642.0,56162
TABASCO,2023,11,50004.0,51518
TABASCO,2023,12,42764.0,43986
TABASCO,2024,1,52398.0,53317
TABASCO,2024,2,48765.0,50625
TABASCO,2024,3,37033.0,39161
TABASCO,2024,4,55266.0,56930
TABASCO,2024,5,52241.0,53581
TABASCO,2024,6,48289.0,49353
TABASCO,2024,7,51276.0,52621
TABASCO,2024,8,50576.0,52258
TABASCO,2024,9,44864.0,46543
TABASCO,2024,10,46468.0,48577
TABASCO,2024,11,41747.0,43530
TABASCO,2024,12,36651.0,38836
TAMAULIPAS,2018,1,102528.0,104049
TAMAULIPAS,2018,2,98065.0,99672
TAMAULIPAS,2018,3,97734.0,99294
TAMAULIPAS,2018,4,99859.0,101768
TAMAULIPAS,2018,5,103879.0,106551
TAMAULIPAS,2018,6,91586.0,93681
TAMAULIPAS,2018,7,87318.0,89460
TAMAULIPAS,2018,8,98547.0,100749
TAMAULIPAS,2018,9,95638.0,97715
TAMAULIPAS,2018,10,108586.0,110839
TAMAULIPAS,2018,11,96736.0,98697
TAMAULIPAS,2018,12,83301.0,84786
TAMAULIPAS,2019,1,97578.0,99404
TAMAULIPAS,2019,2,88367.0,90760
TAMAULIPAS,2019,3,57075.0,58268
TAMAULIPAS,2019,4,85273.0,87031
TAMAULIPAS,2019,5,92697.0,94593
TAMAULIPAS,2019,6,88930.0,90588
TAMAULIPAS,2019,7,87848.0,89451
TAMAULIPAS,2019,8,76278.0,77388
TAMAULIPAS,2019,9,91189.0,92773
TAMAULIPAS,2019,10,101698.0,103707
TAMAULIPAS,2019,11,86835.0,88738
TAMAULIPAS,2019,12,88775.0,90436
TAMAULIPAS,2020,1,89978.0,93654
TAMAULIPAS,2020,2,89906.0,93718
TAMAULIPAS,2020,3,86678.0,90508
TAMAULIPAS,2020,4,44046.0,45914
TAMAULIPAS,2020,5,39504.0,41755
TAMAULIPAS,2020,6,49504.0,51696
TAMAULIPAS,2020,7,48693.0,50265
TAMAULIPAS,2020,8,52018.0,53286
TAMAULIPAS,2020,9,55855.0,57567
TAMAULIPAS,2020,10,65222.0,67127
TAMAULIPAS,2020,11,51203.0,52444
TAMAULIPAS,2020,12,55899.0,56944
TAMAULIPAS,2021,1,57742.0,58750
TAMAULIPAS,2021,2,53162.0,54068
TAMAULIPAS,2021,3,57599.0,58594
TAMAULIPAS,2021,4,17168.0,17709
TAMAULIPAS,2021,5,59841.0,61287
TAMAULIPAS,2021,6,68207.0,69462
TAMAULIPAS,2021,7,65143.0,66626
TAMAULIPAS,2021,8,69865.0,70955
TAMAULIPAS,2021,9,74013.0,75303
TAMAULIPAS,2021,10,73264.0,74322
TAMAULIPAS,2021,11,40235.0,41208
TAMAULIPAS,2021,12,65712.0,67265
TAMAULIPAS,2022,1,69669.0,71170
TAMAULIPAS,2022,2,67677.0,69167
TAMAULIPAS,2022,3,79547.0,81575
TAMAULIPAS,2022,4,67368.0,69440
TAMAULIPAS,2022,5,77859.0,80160
TAMAULIPAS,2022,6,48282.0,49944
TAMAULIPAS,2022,7,70347.0,72635
TAMAULIPAS,2022,8,78927.0,81277
TAMAULIPAS,2022,9,74211.0,76572
TAMAULIPAS,2022,10,80191.0,83071
TAMAULIPAS,2022,11,81821.0,84363
TAMAULIPAS,2022,12,70750.0,72827
TAMAULIPAS,2023,1,87677.0,89646
TAMAULIPAS,2023,2,79695.0,81757
TAMAULIPAS,2023,3,86801.0,91176
TAMAULIPAS,2023,4,75479.0,78177
TAMAULIPAS,2023,5,89474.0,91853
TAMAULIPAS,2023,6,63109.0,64879
TAMAULIPAS,2023,7,80596.0,82116
TAMAULIPAS,2023,8,90648.0,92263
TAMAULIPAS,2023,9,87821.0,89836
TAMAULIPAS,2023,10,96007.0,98908
TAMAULIPAS,2023,11,90020.0,92287
TAMAULIPAS,2023,12,78634.0,80402
TAMAULIPAS,2024,1,94282.0,95525
TAMAULIPAS,2024,2,90382.0,93488
TAMAULIPAS,2024,3,83932.0,88960
TAMAULIPAS,2024,4,99366.0,101072
TAMAULIPAS,2024,5,101223.0,103230
TAMAULIPAS,2024,6,88695.0,89840
TAMAULIPAS,2024,7,99671.0,100844
TAMAULIPAS,2024,8,98092.0,99119
TAMAULIPAS,2024,9,100446.0,101281
TAMAULIPAS,2024,10,114846.0,116566
TAMAULIPAS,2024,11,97464.0,99266
TAMAULIPAS,2024,12,92948.0,95090
TLAXCALA,2018,1,36539.0,36604
TLAXCALA,2018,2,32640.0,32696
TLAXCALA,2018,3,33034.0,33112
TLAXCALA,2018,4,36100.0,36159
TLAXCALA,2018,5,37537.0,37641
TLAXCALA,2018,6,34996.0,35351
TLAXCALA,2018,7,33843.0,34134
TLAXCALA,2018,8,39635.0,39797
TLAXCALA,2018,9,36516.0,36655
TLAXCALA,2018,10,41259.0,41438
TLAXCALA,2018,11,38821.0,39049
TLAXCALA,2018,12,35883.0,36004
TLAXCALA,2019,1,40678.0,40952
TLAXCALA,2019,2,35989.0,36283
TLAXCALA,2019,3,22672.0,22843
TLAXCALA,2019,4,37298.0,37518
TLAXCALA,2019,5,38919.0,39171
TLAXCALA,2019,6,37034.0,37333
TLAXCALA,2019,7,38680.0,38922
TLAXCALA,2019,8,23044.0,23174
TLAXCALA,2019,9,37161.0,37363
TLAXCALA,2019,10,41756.0,41998
TLAXCALA,2019,11,36739.0,36950
TLAXCALA,2019,12,36874.0,37027
TLAXCALA,2020,1,39826.0,40007
TLAXCALA,2020,2,37149.0,37375
TLAXCALA,2020,3,39610.0,39817
TLAXCALA,2020,4,27768.0,27941
TLAXCALA,2020,5,23168.0,23266
TLAXCALA,2020,6,24747.0,24900
TLAXCALA,2020,7,27095.0,27308
TLAXCALA,2020,8,25068.0,25335
TLAXCALA,2020,9,28602.0,28856
TLAXCALA,2020,10,31841.0,32038
TLAXCALA,2020,11,25207.0,25309
TLAXCALA,2020,12,31129.0,31404
TLAXCALA,2021,1,27788.0,28116
TLAXCALA,2021,2,26366.0,26695
TLAXCALA,2021,3,26016.0,26462
TLAXCALA,2021,4,8183.0,8437
TLAXCALA,2021,5,28664.0,28961
TLAXCALA,2021,6,30530.0,30923
TLAXCALA,2021,7,33459.0,33676
TLAXCALA,2021,8,32640.0,32940
TLAXCALA,2021,9,34085.0,34287
TLAXCALA,2021,10,34006.0,34304
TLAXCALA,2021,11,19739.0,19954
TLAXCALA,2021,12,34791.0,34972
TLAXCALA,2022,1,38508.0,38856
TLAXCALA,2022,2,35946.0,36274
TLAXCALA,2022,3,41081.0,41401
TLAXCALA,2022,4,38107.0,38438
TLAXCALA,2022,5,41120.0,41390
TLAXCALA,2022,6,25026.0,25211
TLAXCALA,2022,7,41594.0,41909
TLAXCALA,2022,8,42501.0,42819
TLAXCALA,2022,9,37999.0,38267
TLAXCALA,2022,10,42231.0,42608
TLAXCALA,2022,11,41685.0,41923
TLAXCALA,2022,12,41796.0,41946
TLAXCALA,2023,1,45175.0,45419
TLAXCALA,2023,2,41765.0,42074
TLAXCALA,2023,3,47878.0,48470
TLAXCALA,2023,4,40662.0,40994
TLAXCALA,2023,5,45750.0,45929
TLAXCALA,2023,6,34867.0,35008
TLAXCALA,2023,7,43429.0,43848
TLAXCALA,2023,8,46268.0,46528
TLAXCALA,2023,9,45173.0,45450
TLAXCALA,2023,10,47817.0,48092
TLAXCALA,2023,11,43190.0,43454
TLAXCALA,2023,12,41739.0,41904
TLAXCALA,2024,1,47155.0,47406
TLAXCALA,2024,2,46741.0,47095
TLAXCALA,2024,3,42782.0,43282
TLAXCALA,2024,4,48141.0,48472
TLAXCALA,2024,5,48057.0,48232
TLAXCALA,2024,6,44382.0,44625
TLAXCALA,2024,7,46668.0,46951
TLAXCALA,2024,8,47779.0,48143
TLAXCALA,2024,9,43524.0,43862
TLAXCALA,2024,10,45531.0,46090
TLAXCALA,2024,11,35749.0,36392
TLAXCALA,2024,12,33921.0,34800
VERACRUZ,2018,1,136023.0,136899
VERACRUZ,2018,2,126445.0,127535
VERACRUZ,2018,3,128287.0,129505
VERACRUZ,2018,4,130229.0,131578
VERACRUZ,2018,5,138856.0,140583
VERACRUZ,2018,6,101768.0,103713
VERACRUZ,2018,7,146763.0,149861
VERACRUZ,2018,8,150050.0,152623
VERACRUZ,2018,9,134504.0,136806
VERACRUZ,2018,10,146145.0,148575
VERACRUZ,2018,11,134507.0,136404
VERACRUZ,2018,12,118837.0,120273
VERACRUZ,2019,1,139722.0,141368
VERACRUZ,2019,2,126050.0,128328
VERACRUZ,2019,3,81193.0,82996
VERACRUZ,2019,4,123279.0,125832
VERACRUZ,2019,5,130658.0,133487
VERACRUZ,2019,6,127146.0,129382
VERACRUZ,2019,7,131824.0,133934
VERACRUZ,2019,8,119372.0,120885
VERACRUZ,2019,9,128319.0,130237
VERACRUZ,2019,10,143335.0,145328
VERACRUZ,2019,11,135757.0,137927
VERACRUZ,2019,12,124154.0,125651
VERACRUZ,2020,1,127514.0,130384
VERACRUZ,2020,2,124154.0,126978
VERACRUZ,2020,3,121404.0,124706
VERACRUZ,2020,4,66323.0,67982
VERACRUZ,2020,5,56975.0,58497
VERACRUZ,2020,6,64426.0,66106
VERACRUZ,2020,7,73434.0,75261
VERACRUZ,2020,8,75271.0,76512
VERACRUZ,2020,9,80825.0,82101
VERACRUZ,2020,10,91908.0,93393
VERACRUZ,2020,11,78338.0,79475
VERACRUZ,2020,12,89774.0,91477
VERACRUZ,2021,1,92518.0,93992
VERACRUZ,2021,2,83224.0,84936
VERACRUZ,2021,3,87718.0,89227
VERACRUZ,2021,4,28908.0,29819
VERACRUZ,2021,5,97658.0,99861
VERACRUZ,2021,6,103994.0,106566
VERACRUZ,2021,7,112622.0,115364
VERACRUZ,2021,8,105063.0,107776
VERACRUZ,2021,9,111605.0,113857
VERACRUZ,2021,10,112910.0,115659
VERACRUZ,2021,11,68277.0,69873
VERACRUZ,2021,12,108141.0,110307
VERACRUZ,2022,1,117623.0,120082
VERACRUZ,2022,2,108211.0,110758
VERACRUZ,2022,3,124307.0,126916
VERACRUZ,2022,4,108932.0,111422
VERACRUZ,2022,5,122493.0,124814
VERACRUZ,2022,6,77061.0,78426
VERACRUZ,2022,7,119789.0,122244
VERACRUZ,2022,8,126411.0,128742
VERACRUZ,2022,9,115386.0,118240
VERACRUZ,2022,10,129031.0,131525
VERACRUZ,2022,11,131226.0,133178
VERACRUZ,2022,12,119722.0,121968
VERACRUZ,2023,1,142659.0,144312
VERACRUZ,2023,2,127184.0,129083
VERACRUZ,2023,3,141714.0,145345
VERACRUZ,2023,4,121903.0,123653
VERACRUZ,2023,5,137466.0,139479
VERACRUZ,2023,6,101915.0,103319
VERACRUZ,2023,7,131988.0,133878
VERACRUZ,2023,8,142500.0,144512
VERACRUZ,2023,9,138225.0,140425
VERACRUZ,2023,10,148593.0,150215
VERACRUZ,2023,11,138341.0,140067
VERACRUZ,2023,12,117445.0,118460
VERACRUZ,2024,1,153505.0,155247
VERACRUZ,2024,2,140608.0,142582
VERACRUZ,2024,3,133029.0,135578
VERACRUZ,2024,4,155960.0,157547
VERACRUZ,2024,5,151604.0,153146
VERACRUZ,2024,6,140885.0,142546
VERACRUZ,2024,7,158504.0,159861
VERACRUZ,2024,8,150776.0,152454
VERACRUZ,2024,9,141832.0,144089
VERACRUZ,2024,10,153686.0,156366
VERACRUZ,2024,11,133557.0,136679
VERACRUZ,2024,12,117271.0,120628
YUCATÁN,2018,1,82861.0,84020
YUCATÁN,2018,2,71562.0,72872
YUCATÁN,2018,3,74796.0,76066
YUCATÁN,2018,4,76777.0,78297
YUCATÁN,2018,5,81106.0,83060
YUCATÁN,2018,6,63144.0,64675
YUCATÁN,2018,7,81964.0,84393
YUCATÁN,2018,8,87627.0,90322
YUCATÁN,2018,9,77204.0,78832
YUCATÁN,2018,10,83517.0,86144
YUCATÁN,2018,11,79072.0,81284
YUCATÁN,2018,12,71414.0,73273
YUCATÁN,2019,1,80779.0,82899
YUCATÁN,2019,2,69461.0,72150
YUCATÁN,2019,3,45831.0,47466
YUCATÁN,2019,4,68677.0,74358
YUCATÁN,2019,5,73556.0,80865
YUCATÁN,2019,6,70135.0,73653
YUCATÁN,2019,7,80343.0,82734
YUCATÁN,2019,8,77712.0,79738
YUCATÁN,2019,9,78303.0,80844
YUCATÁN,2019,10,84912.0,87985
YUCATÁN,2019,11,78671.0,81370
YUCATÁN,2019,12,75051.0,76778
YUCATÁN,2020,1,77953.0,82616
YUCATÁN,2020,2,70860.0,75252
YUCATÁN,2020,3,69308.0,73621
YUCATÁN,2020,4,42398.0,45431
YUCATÁN,2020,5,40227.0,43862
YUCATÁN,2020,6,45593.0,49357
YUCATÁN,2020,7,50231.0,53647
YUCATÁN,2020,8,51650.0,53907
YUCATÁN,2020,9,49720.0,52231
YUCATÁN,2020,10,55638.0,58091
YUCATÁN,2020,11,48948.0,50937
YUCATÁN,2020,12,57641.0,59318
YUCATÁN,2021,1,60986.0,63289
YUCATÁN,2021,2,56196.0,58233
YUCATÁN,2021,3,51895.0,53744
YUCATÁN,2021,4,13616.0,14579
YUCATÁN,2021,5,60901.0,62900
YUCATÁN,2021,6,59918.0,61719
YUCATÁN,2021,7,63911.0,65624
YUCATÁN,2021,8,61304.0,62898
YUCATÁN,2021,9,64937.0,66719
YUCATÁN,2021,10,63182.0,64795
YUCATÁN,2021,11,36478.0,37496
YUCATÁN,2021,12,63888.0,65759
YUCATÁN,2022,1,64995.0,66240
YUCATÁN,2022,2,60015.0,61585
YUCATÁN,2022,3,71310.0,72860
YUCATÁN,2022,4,62298.0,63781
YUCATÁN,2022,5,70898.0,72440
YUCATÁN,2022,6,43346.0,44445
YUCATÁN,2022,7,68057.0,69709
YUCATÁN,2022,8,75158.0,76998
YUCATÁN,2022,9,67484.0,69016
YUCATÁN,2022,10,73069.0,75083
YUCATÁN,2022,11,71250.0,72982
YUCATÁN,2022,12,71902.0,73565
YUCATÁN,2023,1,79238.0,80498
YUCATÁN,2023,2,70711.0,71989
YUCATÁN,2023,3,80969.0,83013
YUCATÁN,2023,4,69067.0,70198
YUCATÁN,2023,5,79949.0,81191
YUCATÁN,2023,6,59163.0,60011
YUCATÁN,2023,7,75994.0,76768
YUCATÁN,2023,8,81414.0,82172
YUCATÁN,2023,9,81887.0,82796
YUCATÁN,2023,10,88398.0,89337
YUCATÁN,2023,11,80461.0,81363
YUCATÁN,2023,12,73342.0,74218
YUCATÁN,2024,1,87708.0,88454
YUCATÁN,2024,2,81563.0,82554
YUCATÁN,2024,3,67258.0,69905
YUCATÁN,2024,4,72012.0,74163
YUCATÁN,2024,5,72108.0,74120
YUCATÁN,2024,6,67784.0,69636
YUCATÁN,2024,7,72384.0,74505
YUCATÁN,2024,8,70300.0,72595
YUCATÁN,2024,9,68200.0,70539
YUCATÁN,2024,10,72592.0,74807
YUCATÁN,2024,11,67734.0,70661
YUCATÁN,2024,12,63764.0,67694
ZACATECAS,2018,1,61804.0,62393
ZACATECAS,2018,2,59717.0,60886
ZACATECAS,2018,3,62109.0,72382
ZACATECAS,2018,4,59664.0,62137
ZACATECAS,2018,5,57622.0,60333
ZACATECAS,2018,6,41976.0,44426
ZACATECAS,2018,7,52666.0,55607
ZACATECAS,2018,8,56791.0,59778
ZACATECAS,2018,9,52462.0,55493
ZACATECAS,2018,10,63778.0,67420
ZACATECAS,2018,11,58825.0,60315
ZACATECAS,2018,12,49446.0,50695
ZACATECAS,2019,1,55619.0,57756
ZACATECAS,2019,2,50281.0,53129
ZACATECAS,2019,3,27691.0,29646
ZACATECAS,2019,4,52094.0,53424
ZACATECAS,2019,5,60764.0,62065
ZACATECAS,2019,6,57135.0,58651
ZACATECAS,2019,7,59428.0,61086
ZACATECAS,2019,8,50023.0,51173
ZACATECAS,2019,9,57320.0,58461
ZACATECAS,2019,10,63987.0,65617
ZACATECAS,2019,11,59270.0,60929
ZACATECAS,2019,12,56553.0,57643
ZACATECAS,2020,1,61109.0,63216
ZACATECAS,2020,2,61962.0,63608
ZACATECAS,2020,3,60369.0,62057
ZACATECAS,2020,4,34529.0,35794
ZACATECAS,2020,5,30472.0,31998
ZACATECAS,2020,6,37428.0,39183
ZACATECAS,2020,7,38667.0,40716
ZACATECAS,2020,8,41195.0,42895
ZACATECAS,2020,9,44563.0,46062
ZACATECAS,2020,10,52061.0,53254
ZACATECAS,2020,11,41374.0,42196
ZACATECAS,2020,12,45420.0,46057
ZACATECAS,2021,1,44711.0,45787
ZACATECAS,2021,2,43714.0,44331
ZACATECAS,2021,3,44453.0,45135
ZACATECAS,2021,4,13436.0,13917
ZACATECAS,2021,5,46533.0,47345
ZACATECAS,2021,6,48285.0,49043
ZACATECAS,2021,7,49404.0,50269
ZACATECAS,2021,8,51783.0,52839
ZACATECAS,2021,9,52766.0,54312
ZACATECAS,2021,10,54485.0,56002
ZACATECAS,2021,11,30733.0,31738
ZACATECAS,2021,12,48098.0,49748
ZACATECAS,2022,1,56061.0,57174
ZACATECAS,2022,2,51456.0,53004
ZACATECAS,2022,3,60806.0,62884
ZACATECAS,2022,4,54836.0,56803
ZACATECAS,2022,5,59563.0,61392
ZACATECAS,2022,6,38220.0,39383
ZACATECAS,2022,7,58306.0,60634
ZACATECAS,2022,8,62841.0,65287
ZACATECAS,2022,9,60065.0,62328
ZACATECAS,2022,10,63345.0,66004
ZACATECAS,2022,11,70816.0,73341
ZACATECAS,2022,12,61743.0,63569
ZACATECAS,2023,1,69128.0,71073
ZACATECAS,2023,2,62022.0,63787
ZACATECAS,2023,3,70036.0,73992
ZACATECAS,2023,4,62111.0,64067
ZACATECAS,2023,5,71308.0,72936
ZACATECAS,2023,6,53184.0,55087
ZACATECAS,2023,7,66558.0,67758
ZACATECAS,2023,8,74415.0,75245
ZACATECAS,2023,9,69233.0,70005
ZACATECAS,2023,10,73595.0,74938
ZACATECAS,2023,11,70092.0,71229
ZACATECAS,2023,12,61049.0,62470
ZACATECAS,2024,1,75399.0,76126
ZACATECAS,2024,2,67165.0,68703
ZACATECAS,2024,3,66487.0,68330
ZACATECAS,2024,4,75961.0,77161
ZACATECAS,2024,5,74135.0,75152
ZACATECAS,2024,6,64332.0,65568
ZACATECAS,2024,7,66215.0,67450
ZACATECAS,2024,8,64100.0,65957
ZACATECAS,2024,9,61690.0,63128
ZACATECAS,2024,10,70838.0,72621
ZACATECAS,2024,11,64512.0,67146
ZACATECAS,2024,12,57005.0,59278
