estado,anio,mes_num,surtidas,total
NAYARIT,2019,4,74468,76232
NAYARIT,2019,5,85618,87333
NAYARIT,2019,6,79457,80947
NAYARIT,2019,7,81153,82564
NAYARIT,2019,8,48377,49371
NAYARIT,2019,9,84430,85855
NAYARIT,2019,10,93648,95124
NAYARIT,2019,11,85347,86580
NAYARIT,2019,12,77568,78460
NAYARIT,2020,1,79876,81074
NAYARIT,2020,2,81876,83304
NAYARIT,2020,3,78778,80382
NAYARIT,2020,4,49006,49987
NAYARIT,2020,5,45936,47253
NAYARIT,2020,6,47696,49290
NAYARIT,2020,7,53649,55259
NAYARIT,2020,8,54202,55397
NAYARIT,2020,9,57271,58266
NAYARIT,2020,10,62899,64127
NAYARIT,2020,11,54066,55246
NAYARIT,2020,12,57704,58931
NAYARIT,2021,1,58617,59755
NAYARIT,2021,2,53277,54437
NAYARIT,2021,3,56823,58007
NAYARIT,2021,4,13806,14571
NAYARIT,2021,5,60136,61482
NAYARIT,2021,6,63219,64542
NAYARIT,2021,7,66892,68276
NAYARIT,2021,8,61603,62923
NAYARIT,2021,9,69806,71188
NAYARIT,2021,10,69292,70835
NAYARIT,2021,11,40039,40780
NAYARIT,2021,12,64197,65613
NAYARIT,2022,1,66942,67958
NAYARIT,2022,2,67287,68663
NAYARIT,2022,3,75356,77303
NAYARIT,2022,4,65541,67686
NAYARIT,2022,5,72905,74079
NAYARIT,2022,6,43813,45040
NAYARIT,2022,7,68525,69949
NAYARIT,2022,8,73873,75345
NAYARIT,2022,9,72188,74161
NAYARIT,2022,10,73015,75621
NAYARIT,2022,11,78179,80461
NAYARIT,2022,12,69402,71386
NAYARIT,2023,1,81533,83063
NAYARIT,2023,2,75248,76507
NAYARIT,2023,3,87991,90313
NAYARIT,2023,4,74174,75736
NAYARIT,2023,5,87700,89230
NAYARIT,2023,6,65535,66491
NAYARIT,2023,7,84567,84991
NAYARIT,2023,8,92519,92902
NAYARIT,2023,9,91488,92310
NAYARIT,2023,10,98422,99318
NAYARIT,2023,11,97174,98181
NAYARIT,2023,12,84094,85213
NAYARIT,2024,1,97755,98432
NAYARIT,2024,2,94361,95600
NAYARIT,2024,3,89544,90875
NAYARIT,2024,4,102021,102983
NAYARIT,2024,5,97665,98739
NAYARIT,2024,6,91272,92629
NAYARIT,2024,7,97633,98960
NAYARIT,2024,8,97809,99364
NAYARIT,2024,9,98197,99865
NAYARIT,2024,10,109410,111294
NAYARIT,2024,11,98204,100291
NAYARIT,2024,12,90333,92241
NUEVO LEÓN,2018,1,127646,128429
NUEVO LEÓN,2018,2,117611,118500
NUEVO LEÓN,2018,3,123170,123847
NUEVO LEÓN,2018,4,126915,127666
NUEVO LEÓN,2018,5,130045,132187
NUEVO LEÓN,2018,6,115255,117257
NUEVO LEÓN,2018,7,119139,120780
NUEVO LEÓN,2018,8,123034,125323
NUEVO LEÓN,2018,9,118854,120519
NUEVO LEÓN,2018,10,132833,135922
NUEVO LEÓN,2018,11,133161,136652
NUEVO LEÓN,2018,12,117532,120315
NUEVO LEÓN,2019,1,132836,136032
NUEVO LEÓN,2019,2,120630,123876
NUEVO LEÓN,2019,3,75821,78346
NUEVO LEÓN,2019,4,116308,122963
NUEVO LEÓN,2019,5,121263,127334
NUEVO LEÓN,2019,6,114633,119737
NUEVO LEÓN,2019,7,120153,125509
NUEVO LEÓN,2019,8,119111,125252
NUEVO LEÓN,2019,9,115500,119335
NUEVO LEÓN,2019,10,131733,135795
NUEVO LEÓN,2019,11,126995,131285
NUEVO LEÓN,2019,12,117969,121110
NUEVO LEÓN,2020,1,116233,121439
NUEVO LEÓN,2020,2,125144,130374
NUEVO LEÓN,2020,3,106129,111209
NUEVO LEÓN,2020,4,68999,71384
NUEVO LEÓN,2020,5,62494,65086
NUEVO LEÓN,2020,6,70684,73072
NUEVO LEÓN,2020,7,78700,81638
NUEVO LEÓN,2020,8,83935,86385
NUEVO LEÓN,2020,9,84770,86938
NUEVO LEÓN,2020,10,93519,96591
NUEVO LEÓN,2020,11,71061,73351
NUEVO LEÓN,2020,12,80637,82731
NUEVO LEÓN,2021,1,74040,76147
NUEVO LEÓN,2021,2,68725,70370
NUEVO LEÓN,2021,3,77600,79277
NUEVO LEÓN,2021,4,21988,22600
NUEVO LEÓN,2021,5,80273,82382
NUEVO LEÓN,2021,6,89530,91793
NUEVO LEÓN,2021,7,99790,102484
NUEVO LEÓN,2021,8,94619,97043
NUEVO LEÓN,2021,9,99925,102154
NUEVO LEÓN,2021,10,97039,99073
NUEVO LEÓN,2021,11,58406,59902
NUEVO LEÓN,2021,12,94562,97280
NUEVO LEÓN,2022,1,94568,97004
NUEVO LEÓN,2022,2,94094,96266
NUEVO LEÓN,2022,3,109532,111748
NUEVO LEÓN,2022,4,94517,97332
NUEVO LEÓN,2022,5,106627,109756
NUEVO LEÓN,2022,6,64496,66262
NUEVO LEÓN,2022,7,99041,101530
NUEVO LEÓN,2022,8,110189,112538
NUEVO LEÓN,2022,9,101661,103888
NUEVO LEÓN,2022,10,108850,111623
NUEVO LEÓN,2022,11,114145,116972
NUEVO LEÓN,2022,12,108567,111067
NUEVO LEÓN,2023,1,117495,119509
NUEVO LEÓN,2023,2,109614,112093
NUEVO LEÓN,2023,3,122716,127639
NUEVO LEÓN,2023,4,105314,108150
NUEVO LEÓN,2023,5,122400,125071
NUEVO LEÓN,2023,6,91289,93529
NUEVO LEÓN,2023,7,114980,116443
NUEVO LEÓN,2023,8,129948,131425
NUEVO LEÓN,2023,9,124743,126022
NUEVO LEÓN,2023,10,131797,133813
NUEVO LEÓN,2023,11,128743,131748
NUEVO LEÓN,2023,12,114118,117499
NUEVO LEÓN,2024,1,132029,135156
NUEVO LEÓN,2024,2,119974,125399
NUEVO LEÓN,2024,3,120089,124798
NUEVO LEÓN,2024,4,138777,142155
NUEVO LEÓN,2024,5,136734,140675
NUEVO LEÓN,2024,6,116975,119663
NUEVO LEÓN,2024,7,136251,139621
NUEVO LEÓN,2024,8,132672,137437
NUEVO LEÓN,2024,9,131440,134985
NUEVO LEÓN,2024,10,147278,151570
NUEVO LEÓN,2024,11,135833,140189
NUEVO LEÓN,2024,12,127716,133100
OAXACA,2018,1,112685,115949
OAXACA,2018,2,99385,103901
OAXACA,2018,3,98655,102037
OAXACA,2018,4,104794,108966
OAXACA,2018,5,105506,110931
OAXACA,2018,6,97392,101663
OAXACA,2018,7,103170,107941
OAXACA,2018,8,110323,115478
OAXACA,2018,9,105653,109541
OAXACA,2018,10,120798,126081
OAXACA,2018,11,113817,119676
OAXACA,2018,12,86210,92474
OAXACA,2019,1,121764,127230
OAXACA,2019,2,105755,113484
OAXACA,2019,3,70541,75074
OAXACA,2019,4,100246,108161
OAXACA,2019,5,107700,115588
OAXACA,2019,6,113566,120971
OAXACA,2019,7,109155,117989
OAXACA,2019,8,114094,122975
OAXACA,2019,9,108063,115473
OAXACA,2019,10,126001,135588
OAXACA,2019,11,117439,126310
OAXACA,2019,12,103535,109769
OAXACA,2020,1,105777,115534
OAXACA,2020,2,103071,113678
OAXACA,2020,3,102700,114088
OAXACA,2020,4,53621,61538
OAXACA,2020,5,49521,57027
OAXACA,2020,6,57969,67347
OAXACA,2020,7,56016,64050
OAXACA,2020,8,61439,66811
OAXACA,2020,9,63726,68594
OAXACA,2020,10,75398,80954
OAXACA,2020,11,63675,69708
OAXACA,2020,12,68293,73983
OAXACA,2021,1,66925,75306
OAXACA,2021,2,61119,69228
OAXACA,2021,3,59975,68311
OAXACA,2021,4,17675,22644
OAXACA,2021,5,69215,78570
OAXACA,2021,6,75679,86081
OAXACA,2021,7,81228,91864
OAXACA,2021,8,83146,91537
OAXACA,2021,9,85386,93282
OAXACA,2021,10,88635,96164
OAXACA,2021,11,50875,56153
OAXACA,2021,12,76955,84298
OAXACA,2022,1,97557,104237
OAXACA,2022,2,89107,96775
OAXACA,2022,3,101026,111037
OAXACA,2022,4,86859,95187
OAXACA,2022,5,99999,107138
OAXACA,2022,6,61037,66884
OAXACA,2022,7,98404,106690
OAXACA,2022,8,111484,118821
OAXACA,2022,9,99407,106737
OAXACA,2022,10,110363,121347
OAXACA,2022,11,112298,119533
OAXACA,2022,12,96331,101991
OAXACA,2023,1,119667,125070
OAXACA,2023,2,106869,112945
OAXACA,2023,3,120712,128567
OAXACA,2023,4,102607,107977
OAXACA,2023,5,118848,123513
OAXACA,2023,6,91737,95490
OAXACA,2023,7,108992,111860
OAXACA,2023,8,130543,133648
OAXACA,2023,9,124048,127155
OAXACA,2023,10,134269,137875
OAXACA,2023,11,128975,132011
OAXACA,2023,12,102214,104408
OAXACA,2024,1,136283,138734
OAXACA,2024,2,129117,131458
OAXACA,2024,3,112518,115670
OAXACA,2024,4,138837,141144
OAXACA,2024,5,135712,137912
OAXACA,2024,6,122221,124442
OAXACA,2024,7,132443,134710
OAXACA,2024,8,135793,138445
OAXACA,2024,9,132092,134311
OAXACA,2024,10,149099,151695
OAXACA,2024,11,135537,138040
OAXACA,2024,12,119174,121838
PUEBLA,2018,1,136910,138409
PUEBLA,2018,2,124916,126082
PUEBLA,2018,3,128359,129674
PUEBLA,2018,4,130982,133246
PUEBLA,2018,5,133159,135309
PUEBLA,2018,6,120550,123106
PUEBLA,2018,7,122365,124117
PUEBLA,2018,8,132730,134804
PUEBLA,2018,9,125291,127465
PUEBLA,2018,10,140450,142746
PUEBLA,2018,11,137139,139074
PUEBLA,2018,12,117761,118901
PUEBLA,2019,1,140599,142362
PUEBLA,2019,2,126082,129550
PUEBLA,2019,3,81510,83306
PUEBLA,2019,4,128330,130651
PUEBLA,2019,5,133343,135820
PUEBLA,2019,6,130047,132815
PUEBLA,2019,7,137125,139622
PUEBLA,2019,8,88433,91222
PUEBLA,2019,9,130670,132929
PUEBLA,2019,10,145149,147462
PUEBLA,2019,11,136160,138638
PUEBLA,2019,12,128374,130133
PUEBLA,2020,1,133134,135454
PUEBLA,2020,2,130160,133155
PUEBLA,2020,3,128980,132530
PUEBLA,2020,4,82023,83767
PUEBLA,2020,5,69453,72053
PUEBLA,2020,6,75850,78221
PUEBLA,2020,7,85247,87400
PUEBLA,2020,8,81083,82627
PUEBLA,2020,9,84594,86428
PUEBLA,2020,10,95363,97116
PUEBLA,2020,11,78211,79649
PUEBLA,2020,12,90491,91669
PUEBLA,2021,1,86917,87886
PUEBLA,2021,2,80154,81225
PUEBLA,2021,3,80024,81011
PUEBLA,2021,4,26707,27202
PUEBLA,2021,5,87853,88914
PUEBLA,2021,6,97917,99110
PUEBLA,2021,7,108331,109736
PUEBLA,2021,8,104530,105855
PUEBLA,2021,9,113433,114624
PUEBLA,2021,10,113457,114762
PUEBLA,2021,11,62887,63821
PUEBLA,2021,12,110215,111588
PUEBLA,2022,1,117654,119424
PUEBLA,2022,2,110467,112487
PUEBLA,2022,3,126422,128616
PUEBLA,2022,4,112514,114743
PUEBLA,2022,5,126777,128566
PUEBLA,2022,6,79569,80786
PUEBLA,2022,7,125264,128548
PUEBLA,2022,8,130205,132816
PUEBLA,2022,9,118205,121287
PUEBLA,2022,10,132267,135113
PUEBLA,2022,11,133459,135906
PUEBLA,2022,12,124566,126115
PUEBLA,2023,1,143236,144532
PUEBLA,2023,2,133271,135036
PUEBLA,2023,3,146557,151974
PUEBLA,2023,4,131527,134445
PUEBLA,2023,5,147876,151168
PUEBLA,2023,6,113098,114708
PUEBLA,2023,7,145442,147007
PUEBLA,2023,8,150437,151439
PUEBLA,2023,9,151799,153035
PUEBLA,2023,10,163224,164458
PUEBLA,2023,11,152237,153551
PUEBLA,2023,12,135905,137304
PUEBLA,2024,1,159934,160860
PUEBLA,2024,2,155988,157374
PUEBLA,2024,3,148825,150209
PUEBLA,2024,4,167058,168411
PUEBLA,2024,5,164854,165837
PUEBLA,2024,6,156174,157163
PUEBLA,2024,7,164352,165599
PUEBLA,2024,8,165386,166651
PUEBLA,2024,9,164207,165641
PUEBLA,2024,10,183517,185044
PUEBLA,2024,11,166470,168250
PUEBLA,2024,12,156852,158902
QUERETARO,2018,1,69682,70099
QUERETARO,2018,2,64759,65219
QUERETARO,2018,3,65061,65551
QUERETARO,2018,4,66057,66477
QUERETARO,2018,5,67532,68296
QUERETARO,2018,6,61540,62149
QUERETARO,2018,7,63401,63878
QUERETARO,2018,8,67167,67493
QUERETARO,2018,9,64548,64918
QUERETARO,2018,10,73767,74125
QUERETARO,2018,11,71417,71815
QUERETARO,2018,12,59571,60087
QUERETARO,2019,1,73041,73374
QUERETARO,2019,2,65411,65860
QUERETARO,2019,3,40797,41232
QUERETARO,2019,4,61615,62866
QUERETARO,2019,5,65487,66717
QUERETARO,2019,6,61415,62455
QUERETARO,2019,7,60988,62044
QUERETARO,2019,8,57921,59978
QUERETARO,2019,9,57799,58525
QUERETARO,2019,10,69379,70221
QUERETARO,2019,11,62418,63463
QUERETARO,2019,12,59185,59820
QUERETARO,2020,1,61489,62391
QUERETARO,2020,2,59657,60807
QUERETARO,2020,3,57874,59310
QUERETARO,2020,4,40184,41901
QUERETARO,2020,5,35857,38529
QUERETARO,2020,6,37460,40946
QUERETARO,2020,7,44551,46855
QUERETARO,2020,8,41430,43596
QUERETARO,2020,9,45204,47011
QUERETARO,2020,10,48899,49925
QUERETARO,2020,11,38986,39433
QUERETARO,2020,12,46754,47180
QUERETARO,2021,1,43402,43981
QUERETARO,2021,2,42082,42746
QUERETARO,2021,3,44477,44885
QUERETARO,2021,4,14295,14562
QUERETARO,2021,5,44665,45163
QUERETARO,2021,6,48161,48658
QUERETARO,2021,7,51750,52349
QUERETARO,2021,8,52148,52688
QUERETARO,2021,9,55238,55712
QUERETARO,2021,10,53851,54324
QUERETARO,2021,11,33568,33857
QUERETARO,2021,12,54847,55370
QUERETARO,2022,1,56513,56935
QUERETARO,2022,2,55245,55633
QUERETARO,2022,3,63163,63641
QUERETARO,2022,4,55876,56537
QUERETARO,2022,5,62845,63443
QUERETARO,2022,6,37664,38267
QUERETARO,2022,7,59020,59626
QUERETARO,2022,8,66825,67342
QUERETARO,2022,9,60495,61215
QUERETARO,2022,10,64447,65647
QUERETARO,2022,11,68977,69554
QUERETARO,2022,12,64954,65591
QUERETARO,2023,1,68820,69141
QUERETARO,2023,2,62647,62994
QUERETARO,2023,3,67959,68254
QUERETARO,2023,4,59670,59935
QUERETARO,2023,5,69852,70238
QUERETARO,2023,6,52508,52717
QUERETARO,2023,7,66248,66580
QUERETARO,2023,8,72304,72559
QUERETARO,2023,9,70183,70470
QUERETARO,2023,10,74603,75032
QUERETARO,2023,11,71656,72040
QUERETARO,2023,12,65390,65841
QUERETARO,2024,1,77636,78086
QUERETARO,2024,2,71495,71879
QUERETARO,2024,3,71137,71801
QUERETARO,2024,4,78831,79268
QUERETARO,2024,5,78581,79143
QUERETARO,2024,6,72250,72684
QUERETARO,2024,7,78821,79291
QUERETARO,2024,8,76092,76718
QUERETARO,2024,9,75679,76241
QUERETARO,2024,10,85436,86140
QUERETARO,2024,11,76411,77234
QUERETARO,2024,12,74481,75560
QUINTANA ROO,2018,1,57650,57918
QUINTANA ROO,2018,2,50261,50629
QUINTANA ROO,2018,3,55178,55444
QUINTANA ROO,2018,4,57629,57967
QUINTANA ROO,2018,5,58089,58727
QUINTANA ROO,2018,6,50827,51418
QUINTANA ROO,2018,7,56941,57553
QUINTANA ROO,2018,8,60458,61048
QUINTANA ROO,2018,9,53787,54189
QUINTANA ROO,2018,10,59916,60421
QUINTANA ROO,2018,11,58389,58823
QUINTANA ROO,2018,12,47454,47737
QUINTANA ROO,2019,1,60287,60650
QUINTANA ROO,2019,2,54026,54618
QUINTANA ROO,2019,3,32143,32549
QUINTANA ROO,2019,4,54215,54958
QUINTANA ROO,2019,5,59895,60644
QUINTANA ROO,2019,6,55087,55661
QUINTANA ROO,2019,7,57173,57768
QUINTANA ROO,2019,8,61729,62946
QUINTANA ROO,2019,9,58791,59265
QUINTANA ROO,2019,10,65368,66058
QUINTANA ROO,2019,11,58048,58672
QUINTANA ROO,2019,12,54662,55183
QUINTANA ROO,2020,1,56203,57335
QUINTANA ROO,2020,2,54549,55732
QUINTANA ROO,2020,3,54678,56005
QUINTANA ROO,2020,4,28215,29345
QUINTANA ROO,2020,5,26907,28118
QUINTANA ROO,2020,6,31851,33089
QUINTANA ROO,2020,7,33679,34945
QUINTANA ROO,2020,8,36453,37622
QUINTANA ROO,2020,9,36458,37354
QUINTANA ROO,2020,10,39721,40630
QUINTANA ROO,2020,11,34976,36123
QUINTANA ROO,2020,12,39521,41152
QUINTANA ROO,2021,1,38279,39752
QUINTANA ROO,2021,2,36375,37632
QUINTANA ROO,2021,3,37975,38879
QUINTANA ROO,2021,4,9020,9485
QUINTANA ROO,2021,5,38809,39902
QUINTANA ROO,2021,6,43368,44594
QUINTANA ROO,2021,7,46614,47938
QUINTANA ROO,2021,8,47304,48567
QUINTANA ROO,2021,9,44594,46036
QUINTANA ROO,2021,10,46728,48192
QUINTANA ROO,2021,11,27144,27933
QUINTANA ROO,2021,12,45439,46692
QUINTANA ROO,2022,1,45862,46823
QUINTANA ROO,2022,2,45102,46222
QUINTANA ROO,2022,3,54136,55366
QUINTANA ROO,2022,4,45699,46883
QUINTANA ROO,2022,5,51467,52860
QUINTANA ROO,2022,6,33080,33816
QUINTANA ROO,2022,7,51722,52809
QUINTANA ROO,2022,8,55097,56122
QUINTANA ROO,2022,9,50963,52171
QUINTANA ROO,2022,10,54299,55809
QUINTANA ROO,2022,11,54649,55732
QUINTANA ROO,2022,12,52319,53894
QUINTANA ROO,2023,1,56203,56937
QUINTANA ROO,2023,2,51502,52652
QUINTANA ROO,2023,3,60064,62389
QUINTANA ROO,2023,4,52753,53659
QUINTANA ROO,2023,5,61579,62769
QUINTANA ROO,2023,6,47972,48588
QUINTANA ROO,2023,7,59161,59763
QUINTANA ROO,2023,8,64316,64887
QUINTANA ROO,2023,9,60172,60847
QUINTANA ROO,2023,10,66115,66779
QUINTANA ROO,2023,11,59225,60094
QUINTANA ROO,2023,12,52651,53172
QUINTANA ROO,2024,1,64680,65116
QUINTANA ROO,2024,2,61123,61754
QUINTANA ROO,2024,3,55361,56211
QUINTANA ROO,2024,4,67117,67592
QUINTANA ROO,2024,5,67736,68231
QUINTANA ROO,2024,6,62255,62593
QUINTANA ROO,2024,7,63935,64226
QUINTANA ROO,2024,8,66640,67016
QUINTANA ROO,2024,9,66455,66859
QUINTANA ROO,2024,10,73530,73982
QUINTANA ROO,2024,11,67023,67622
QUINTANA ROO,2024,12,59372,60265
SAN LUIS POTOSI,2018,1,152382,153823
SAN LUIS POTOSI,2018,2,138708,140308
SAN LUIS POTOSI,2018,3,142471,143741
SAN LUIS POTOSI,2018,4,144900,146623
SAN LUIS POTOSI,2018,5,145748,148354
SAN LUIS POTOSI,2018,6,123531,125736
SAN LUIS POTOSI,2018,7,143707,146621
SAN LUIS POTOSI,2018,8,146628,149326
SAN LUIS POTOSI,2018,9,135104,136806
SAN LUIS POTOSI,2018,10,149904,151727
SAN LUIS POTOSI,2018,11,150197,151853
SAN LUIS POTOSI,2018,12,128859,130551
SAN LUIS POTOSI,2019,1,158351,160208
SAN LUIS POTOSI,2019,2,137436,139979
SAN LUIS POTOSI,2019,3,89054,91010
SAN LUIS POTOSI,2019,4,133879,136866
SAN LUIS POTOSI,2019,5,149026,151598
SAN LUIS POTOSI,2019,6,138604,141444
SAN LUIS POTOSI,2019,7,146622,149658
SAN LUIS POTOSI,2019,8,105546,109223
SAN LUIS POTOSI,2019,9,146156,149333
SAN LUIS POTOSI,2019,10,160322,163707
SAN LUIS POTOSI,2019,11,150553,153610
SAN LUIS POTOSI,2019,12,144957,146959
SAN LUIS POTOSI,2020,1,150874,154606
SAN LUIS POTOSI,2020,2,138638,142679
SAN LUIS POTOSI,2020,3,137840,142578
SAN LUIS POTOSI,2020,4,87941,91161
SAN LUIS POTOSI,2020,5,72480,75931
SAN LUIS POTOSI,2020,6,83443,86710
SAN LUIS POTOSI,2020,7,91994,95046
SAN LUIS POTOSI,2020,8,87772,89622
SAN LUIS POTOSI,2020,9,92529,94203
SAN LUIS POTOSI,2020,10,107789,109777
SAN LUIS POTOSI,2020,11,87430,89430
SAN LUIS POTOSI,2020,12,93146,95339
SAN LUIS POTOSI,2021,1,91205,95676
SAN LUIS POTOSI,2021,2,83063,87485
SAN LUIS POTOSI,2021,3,87527,90650
SAN LUIS POTOSI,2021,4,26382,28133
SAN LUIS POTOSI,2021,5,94353,97204
SAN LUIS POTOSI,2021,6,106723,109488
SAN LUIS POTOSI,2021,7,113907,116434
SAN LUIS POTOSI,2021,8,108694,110935
SAN LUIS POTOSI,2021,9,121359,123267
SAN LUIS POTOSI,2021,10,123280,125440
SAN LUIS POTOSI,2021,11,70668,72375
SAN LUIS POTOSI,2021,12,121203,124979
SAN LUIS POTOSI,2022,1,125630,127742
SAN LUIS POTOSI,2022,2,120819,122925
SAN LUIS POTOSI,2022,3,139948,143315
SAN LUIS POTOSI,2022,4,116781,119954
SAN LUIS POTOSI,2022,5,133466,136483
SAN LUIS POTOSI,2022,6,80765,82994
SAN LUIS POTOSI,2022,7,122374,125613
SAN LUIS POTOSI,2022,8,135156,137997
SAN LUIS POTOSI,2022,9,124142,127158
SAN LUIS POTOSI,2022,10,131071,135597
SAN LUIS POTOSI,2022,11,139068,142542
SAN LUIS POTOSI,2022,12,131557,134177
SAN LUIS POTOSI,2023,1,154399,156196
SAN LUIS POTOSI,2023,2,134755,136402
SAN LUIS POTOSI,2023,3,155259,157779
SAN LUIS POTOSI,2023,4,133346,134798
SAN LUIS POTOSI,2023,5,155725,157124
SAN LUIS POTOSI,2023,6,118821,119637
SAN LUIS POTOSI,2023,7,149074,149928
SAN LUIS POTOSI,2023,8,164613,165556
SAN LUIS POTOSI,2023,9,161220,162197
SAN LUIS POTOSI,2023,10,167555,168647
SAN LUIS POTOSI,2023,11,157942,159225
SAN LUIS POTOSI,2023,12,153540,154438
SAN LUIS POTOSI,2024,1,177031,178060
SAN LUIS POTOSI,2024,2,162235,163326
SAN LUIS POTOSI,2024,3,146420,147448
SAN LUIS POTOSI,2024,4,172974,173801
SAN LUIS POTOSI,2024,5,172684,173633
SAN LUIS POTOSI,2024,6,156757,157512
SAN LUIS POTOSI,2024,7,175709,176416
SAN LUIS POTOSI,2024,8,174000,174902
SAN LUIS POTOSI,2024,9,171855,172759
SAN LUIS POTOSI,2024,10,192354,193324
SAN LUIS POTOSI,2024,11,172508,173666
SAN LUIS POTOSI,2024,12,164521,165451
SINALOA,2018,1,273624,276998
SINALOA,2018,2,240250,243953
SINALOA,2018,3,240376,243884
SINALOA,2018,4,262476,266473
SINALOA,2018,5,256581,262281
SINALOA,2018,6,234830,241386
SINALOA,2018,7,240727,249006
SINALOA,2018,8,267353,275049
SINALOA,2018,9,245095,251160
SINALOA,2018,10,276233,283851
SINALOA,2018,11,273223,279544
SINALOA,2018,12,233362,237815
SINALOA,2019,1,279058,284200
SINALOA,2019,2,249258,255464
SINALOA,2019,3,159735,163286
SINALOA,2019,4,242881,250596
SINALOA,2019,5,258309,265678
SINALOA,2019,6,245790,251479
SINALOA,2019,7,253543,259205
SINALOA,2019,8,227331,232644
SINALOA,2019,9,255150,259840
SINALOA,2019,10,275357,281266
SINALOA,2019,11,255201,260543
SINALOA,2019,12,250332,253523
SINALOA,2020,1,241308,248206
SINALOA,2020,2,244196,250280
SINALOA,2020,3,244659,250735
SINALOA,2020,4,122946,127796
SINALOA,2020,5,110514,116636
SINALOA,2020,6,116295,122625
SINALOA,2020,7,130660,136007
SINALOA,2020,8,140937,144903
SINALOA,2020,9,150576,154697
SINALOA,2020,10,175279,180541
SINALOA,2020,11,138532,142093
SINALOA,2020,12,151897,155562
SINALOA,2021,1,158196,161769
SINALOA,2021,2,150539,154373
SINALOA,2021,3,152212,156315
SINALOA,2021,4,34647,36680
SINALOA,2021,5,164115,170138
SINALOA,2021,6,173591,177857
SINALOA,2021,7,175924,179625
SINALOA,2021,8,168912,172206
SINALOA,2021,9,191026,195478
SINALOA,2021,10,188935,192652
SINALOA,2021,11,104962,108256
SINALOA,2021,12,181078,185190
SINALOA,2022,1,199701,203285
SINALOA,2022,2,184441,188249
SINALOA,2022,3,216217,220750
SINALOA,2022,4,193670,198397
SINALOA,2022,5,215623,220592
SINALOA,2022,6,138963,141306
SINALOA,2022,7,207946,212341
SINALOA,2022,8,221425,226089
SINALOA,2022,9,212922,216392
SINALOA,2022,10,228093,232971
SINALOA,2022,11,232611,237033
SINALOA,2022,12,209639,213636
SINALOA,2023,1,243884,247498
SINALOA,2023,2,224508,228182
SINALOA,2023,3,249578,258910
SINALOA,2023,4,226837,231602
SINALOA,2023,5,258077,263656
SINALOA,2023,6,194998,199052
SINALOA,2023,7,241525,245063
SINALOA,2023,8,270489,273508
SINALOA,2023,9,263004,266621
SINALOA,2023,10,273359,277969
SINALOA,2023,11,267969,273727
SINALOA,2023,12,250236,254213
SINALOA,2024,1,292762,295230
SINALOA,2024,2,263890,269201
SINALOA,2024,3,248726,254141
SINALOA,2024,4,296871,300382
SINALOA,2024,5,297331,300477
SINALOA,2024,6,272278,274777
SINALOA,2024,7,299839,303272
SINALOA,2024,8,287622,290587
SINALOA,2024,9,281900,285678
SINALOA,2024,10,318027,321723
SINALOA,2024,11,291196,295739
SINALOA,2024,12,280773,286038
SONORA,2018,1,152932,154559
SONORA,2018,2,132181,134963
SONORA,2018,3,135426,137153
SONORA,2018,4,138795,141245
SONORA,2018,5,142777,146767
SONORA,2018,6,126505,130133
SONORA,2018,7,125970,129171
SONORA,2018,8,134851,138679
SONORA,2018,9,134557,137618
SONORA,2018,10,151874,153976
SONORA,2018,11,154519,157238
SONORA,2018,12,128882,131398
SONORA,2019,1,153014,155499
SONORA,2019,2,139195,141632
SONORA,2019,3,85687,87791
SONORA,2019,4,132319,135963
SONORA,2019,5,143441,148179
SONORA,2019,6,134763,138993
SONORA,2019,7,138892,142952
SONORA,2019,8,136378,139883
SONORA,2019,9,138314,140613
SONORA,2019,10,160292,162987
SONORA,2019,11,142705,145423
SONORA,2019,12,140584,142257
SONORA,2020,1,154695,158343
SONORA,2020,2,140863,145506
SONORA,2020,3,134938,139329
SONORA,2020,4,87598,90136
SONORA,2020,5,82153,85585
SONORA,2020,6,90052,93677
SONORA,2020,7,98500,102101
SONORA,2020,8,99406,102073
SONORA,2020,9,109660,112487
SONORA,2020,10,126063,128915
SONORA,2020,11,103181,105640
SONORA,2020,12,116648,118564
SONORA,2021,1,108496,110243
SONORA,2021,2,107436,109603
SONORA,2021,3,111302,113125
SONORA,2021,4,29830,30461
SONORA,2021,5,121156,123577
SONORA,2021,6,120157,122550
SONORA,2021,7,128547,130639
SONORA,2021,8,127664,129931
SONORA,2021,9,132931,135711
SONORA,2021,10,133148,135634
SONORA,2021,11,73115,75107
SONORA,2021,12,129082,131997
SONORA,2022,1,137413,140363
SONORA,2022,2,126303,129648
SONORA,2022,3,141513,144576
SONORA,2022,4,125117,127759
SONORA,2022,5,139962,143131
SONORA,2022,6,84718,86856
SONORA,2022,7,128279,132168
SONORA,2022,8,137687,141675
SONORA,2022,9,126566,130523
SONORA,2022,10,141689,145753
SONORA,2022,11,147793,151362
SONORA,2022,12,133069,135388
SONORA,2023,1,152976,155020
SONORA,2023,2,139402,142543
SONORA,2023,3,154808,163104
SONORA,2023,4,135238,138869
SONORA,2023,5,156348,160329
SONORA,2023,6,116205,119449
SONORA,2023,7,143515,145999
SONORA,2023,8,158550,160197
SONORA,2023,9,160834,163084
SONORA,2023,10,166795,168925
SONORA,2023,11,159368,162309
SONORA,2023,12,137652,140324
SONORA,2024,1,167457,169192
SONORA,2024,2,154868,158002
SONORA,2024,3,146187,148742
SONORA,2024,4,171768,174532
SONORA,2024,5,174403,177281
